"gutenberg_id" "text"
110 "ditching, and excavating, without any sense of fatigue. Noted"
110 "reed-drawers were they too, and looked round upon the other three with"
110 "some superciliousness."
110 ""
110 "Putting on their gloves, all set to work in a row in front of the"
110 "press, an erection formed of two posts connected by a cross-beam, under"
110 "which the sheaves to be drawn from were laid ears outward, the beam"
110 "being pegged down by pins in the uprights, and lowered as the sheaves"
110 "diminished."
110 ""
110 "The day hardened in colour, the light coming in at the barndoors"
110 "upwards from the snow instead of downwards from the sky. The girls"
110 "pulled handful after handful from the press; but by reason of the"
110 "presence of the strange women, who were recounting scandals, Marian and"
110 "Izz could not at first talk of old times as they wished to do."
110 "Presently they heard the muffled tread of a horse, and the farmer rode"
110 "up to the barndoor. When he had dismounted he came close to Tess, and"
110 "remained looking musingly at the side of her face. She had not turned"
110 "at first, but his fixed attitude led her to look round, when she"
110 "perceived that her employer was the native of Trantridge from whom she"
110 "had taken flight on the high-road because of his allusion to her"
110 "history."
110 ""
110 "He waited till she had carried the drawn bundles to the pile outside,"
110 "when he said, “So you be the young woman who took my civility in such"
110 "ill part? Be drowned if I didn’t think you might be as soon as I heard"
110 "of your being hired! Well, you thought you had got the better of me the"
110 "first time at the inn with your fancy-man, and the second time on the"
110 "road, when you bolted; but now I think I’ve got the better of you.” He"
110 "concluded with a hard laugh."
110 ""
110 "Tess, between the Amazons and the farmer, like a bird caught in a"
110 "clap-net, returned no answer, continuing to pull the straw. She could"
110 "read character sufficiently well to know by this time that she had"
110 "nothing to fear from her employer’s gallantry; it was rather the"
110 "tyranny induced by his mortification at Clare’s treatment of him. Upon"
110 "the whole she preferred that sentiment in man and felt brave enough to"
110 "endure it."
110 ""
110 "“You thought I was in love with ’ee I suppose? Some women are such"
110 "fools, to take every look as serious earnest. But there’s nothing like"
110 "a winter afield for taking that nonsense out o’ young wenches’ heads;"
110 "and you’ve signed and agreed till Lady-Day. Now, are you going to beg"
110 "my pardon?”"
110 ""
110 "“I think you ought to beg mine.”"
110 ""
110 "“Very well—as you like. But we’ll see which is master here. Be they all"
110 "the sheaves you’ve done to-day?”"
110 ""
110 "“Yes, sir.”"
110 ""
110 "“’Tis a very poor show. Just see what they’ve done over there”"
110 "(pointing to the two stalwart women). “The rest, too, have done better"
110 "than you.”"
110 ""
110 "“They’ve all practised it before, and I have not. And I thought it made"
110 "no difference to you as it is task work, and we are only paid for what"
110 "we do.”"
110 ""
110 "“Oh, but it does. I want the barn cleared.”"
110 ""
110 "“I am going to work all the afternoon instead of leaving at two as the"
110 "others will do.”"
110 ""
110 "He looked sullenly at her and went away. Tess felt that she could not"
110 "have come to a much worse place; but anything was better than"
110 "gallantry. When two o’clock arrived the professional reed-drawers"
110 "tossed off the last half-pint in their flagon, put down their hooks,"
110 "tied their last sheaves, and went away. Marian and Izz would have done"
110 "likewise, but on hearing that Tess meant to stay, to make up by longer"
110 "hours for her lack of skill, they would not leave her. Looking out at"
110 "the snow, which still fell, Marian exclaimed, “Now, we’ve got it all to"
110 "ourselves.” And so at last the conversation turned to their old"
110 "experiences at the dairy; and, of course, the incidents of their"
110 "affection for Angel Clare."
110 ""
110 "“Izz and Marian,” said Mrs Angel Clare, with a dignity which was"
110 "extremely touching, seeing how very little of a wife she was: “I can’t"
110 "join in talk with you now, as I used to do, about Mr Clare; you will"
110 "see that I cannot; because, although he is gone away from me for the"
110 "present, he is my husband.”"
110 ""
110 "Izz was by nature the sauciest and most caustic of all the four girls"
110 "who had loved Clare. “He was a very splendid lover, no doubt,” she"
110 "said; “but I don’t think he is a too fond husband to go away from you"
110 "so soon.”"
110 ""
110 "“He had to go—he was obliged to go, to see about the land over there!”"
110 "pleaded Tess."
110 ""
110 "“He might have tided ’ee over the winter.”"
110 ""
110 "“Ah—that’s owing to an accident—a misunderstanding; and we won’t argue"
110 "it,” Tess answered, with tearfulness in her words. “Perhaps there’s a"
110 "good deal to be said for him! He did not go away, like some husbands,"
110 "without telling me; and I can always find out where he is.”"
110 ""
110 "After this they continued for some long time in a reverie, as they went"
110 "on seizing the ears of corn, drawing out the straw, gathering it under"
110 "their arms, and cutting off the ears with their bill-hooks, nothing"
110 "sounding in the barn but the swish of the straw and the crunch of the"
110 "hook. Then Tess suddenly flagged, and sank down upon the heap of"
110 "wheat-ears at her feet."
110 ""
110 "“I knew you wouldn’t be able to stand it!” cried Marian. “It wants"
110 "harder flesh than yours for this work.”"
110 ""
110 "Just then the farmer entered. “Oh, that’s how you get on when I am"
110 "away,” he said to her."
110 ""
110 "“But it is my own loss,” she pleaded. “Not yours.”"
110 ""
110 "“I want it finished,” he said doggedly, as he crossed the barn and went"
110 "out at the other door."
110 ""
110 "“Don’t ’ee mind him, there’s a dear,” said Marian. “I’ve worked here"
110 "before. Now you go and lie down there, and Izz and I will make up your"
110 "number.”"
110 ""
110 "“I don’t like to let you do that. I’m taller than you, too.”"
110 ""
110 "However, she was so overcome that she consented to lie down awhile, and"
110 "reclined on a heap of pull-tails—the refuse after the straight straw"
110 "had been drawn—thrown up at the further side of the barn. Her"
110 "succumbing had been as largely owning to agitation at the re-opening"
110 "the subject of her separation from her husband as to the hard work. She"
110 "lay in a state of percipience without volition, and the rustle of the"
110 "straw and the cutting of the ears by the others had the weight of"
110 "bodily touches."
110 ""
110 "She could hear from her corner, in addition to these noises, the murmur"
110 "of their voices. She felt certain that they were continuing the subject"
110 "already broached, but their voices were so low that she could not catch"
110 "the words. At last Tess grew more and more anxious to know what they"
110 "were saying, and, persuading herself that she felt better, she got up"
110 "and resumed work."
110 ""
110 "Then Izz Huett broke down. She had walked more than a dozen miles the"
110 "previous evening, had gone to bed at midnight, and had risen again at"
110 "five o’clock. Marian alone, thanks to her bottle of liquor and her"
110 "stoutness of build, stood the strain upon back and arms without"
110 "suffering. Tess urged Izz to leave off, agreeing, as she felt better,"
110 "to finish the day without her, and make equal division of the number of"
110 "sheaves."
110 ""
110 "Izz accepted the offer gratefully, and disappeared through the great"
110 "door into the snowy track to her lodging. Marian, as was the case every"
110 "afternoon at this time on account of the bottle, began to feel in a"
110 "romantic vein."
110 ""
110 "“I should not have thought it of him—never!” she said in a dreamy tone."
110 "“And I loved him so! I didn’t mind his having _you_. But this about Izz"
110 "is too bad!”"
110 ""
110 "Tess, in her start at the words, narrowly missed cutting off a finger"
110 "with the bill-hook."
110 ""
110 "“Is it about my husband?” she stammered."
110 ""
110 "“Well, yes. Izz said, ‘Don’t ’ee tell her’; but I am sure I can’t help"
110 "it! It was what he wanted Izz to do. He wanted her to go off to Brazil"
110 "with him.”"
110 ""
110 "Tess’s face faded as white as the scene without, and its curves"
110 "straightened. “And did Izz refuse to go?” she asked."
110 ""
110 "“I don’t know. Anyhow he changed his mind.”"
110 ""
110 "“Pooh—then he didn’t mean it! ’Twas just a man’s jest!”"
110 ""
110 "“Yes he did; for he drove her a good-ways towards the station.”"
110 ""
110 "“He didn’t take her!”"
110 ""
110 "They pulled on in silence till Tess, without any premonitory symptoms,"
110 "burst out crying."
110 ""
110 "“There!” said Marian. “Now I wish I hadn’t told ’ee!”"
110 ""
110 "“No. It is a very good thing that you have done! I have been living on"
110 "in a thirtover, lackaday way, and have not seen what it may lead to! I"
110 "ought to have sent him a letter oftener. He said I could not go to him,"
110 "but he didn’t say I was not to write as often as I liked. I won’t dally"
110 "like this any longer! I have been very wrong and neglectful in leaving"
110 "everything to be done by him!”"
110 ""
110 "The dim light in the barn grew dimmer, and they could see to work no"
110 "longer. When Tess had reached home that evening, and had entered into"
110 "the privacy of her little white-washed chamber, she began impetuously"
110 "writing a letter to Clare. But falling into doubt, she could not finish"
110 "it. Afterwards she took the ring from the ribbon on which she wore it"
110 "next her heart, and retained it on her finger all night, as if to"
110 "fortify herself in the sensation that she was really the wife of this"
110 "elusive lover of hers, who could propose that Izz should go with him"
110 "abroad, so shortly after he had left her. Knowing that, how could she"
110 "write entreaties to him, or show that she cared for him any more?"
110 ""
110 ""
110 "<CHAPTER XLIV>"
110 ""
110 "By the disclosure in the barn her thoughts were led anew in the"
110 "direction which they had taken more than once of late—to the distant"
110 "Emminster Vicarage. It was through her husband’s parents that she had"
110 "been charged to send a letter to Clare if she desired; and to write to"
110 "them direct if in difficulty. But that sense of her having morally no"
110 "claim upon him had always led Tess to suspend her impulse to send these"
110 "notes; and to the family at the Vicarage, therefore, as to her own"
110 "parents since her marriage, she was virtually non-existent. This"
110 "self-effacement in both directions had been quite in consonance with"
110 "her independent character of desiring nothing by way of favour or pity"
110 "to which she was not entitled on a fair consideration of her deserts."
110 "She had set herself to stand or fall by her qualities, and to waive"
110 "such merely technical claims upon a strange family as had been"
110 "established for her by the flimsy fact of a member of that family, in a"
110 "season of impulse, writing his name in a church-book beside hers."
110 ""
110 "But now that she was stung to a fever by Izz’s tale, there was a limit"
110 "to her powers of renunciation. Why had her husband not written to her?"
110 "He had distinctly implied that he would at least let her know of the"
110 "locality to which he had journeyed; but he had not sent a line to"
110 "notify his address. Was he really indifferent? But was he ill? Was it"
110 "for her to make some advance? Surely she might summon the courage of"
110 "solicitude, call at the Vicarage for intelligence, and express her"
110 "grief at his silence. If Angel’s father were the good man she had heard"
110 "him represented to be, he would be able to enter into her heart-starved"
110 "situation. Her social hardships she could conceal."
110 ""
110 "To leave the farm on a week-day was not in her power; Sunday was the"
110 "only possible opportunity. Flintcomb-Ash being in the middle of the"
110 "cretaceous tableland over which no railway had climbed as yet, it would"
110 "be necessary to walk. And the distance being fifteen miles each way she"
110 "would have to allow herself a long day for the undertaking by rising"
110 "early."
110 ""
110 "A fortnight later, when the snow had gone, and had been followed by a"
110 "hard black frost, she took advantage of the state of the roads to try"
110 "the experiment. At four o’clock that Sunday morning she came downstairs"
110 "and stepped out into the starlight. The weather was still favourable,"
110 "the ground ringing under her feet like an anvil."
110 ""
110 "Marian and Izz were much interested in her excursion, knowing that the"
110 "journey concerned her husband. Their lodgings were in a cottage a"
110 "little further along the lane, but they came and assisted Tess in her"
110 "departure, and argued that she should dress up in her very prettiest"
110 "guise to captivate the hearts of her parents-in-law; though she,"
110 "knowing of the austere and Calvinistic tenets of old Mr Clare, was"
110 "indifferent, and even doubtful. A year had now elapsed since her sad"
110 "marriage, but she had preserved sufficient draperies from the wreck of"
110 "her then full wardrobe to clothe her very charmingly as a simple"
110 "country girl with no pretensions to recent fashion; a soft gray woollen"
110 "gown, with white crape quilling against the pink skin of her face and"
110 "neck, and a black velvet jacket and hat."
110 ""
110 "“’Tis a thousand pities your husband can’t see ’ee now—you do look a"
110 "real beauty!” said Izz Huett, regarding Tess as she stood on the"
110 "threshold between the steely starlight without and the yellow"
110 "candlelight within. Izz spoke with a magnanimous abandonment of herself"
110 "to the situation; she could not be—no woman with a heart bigger than a"
110 "hazel-nut could be—antagonistic to Tess in her presence, the influence"
110 "which she exercised over those of her own sex being of a warmth and"
110 "strength quite unusual, curiously overpowering the less worthy feminine"
110 "feelings of spite and rivalry."
110 ""
110 "With a final tug and touch here, and a slight brush there, they let her"
110 "go; and she was absorbed into the pearly air of the fore-dawn. They"
110 "heard her footsteps tap along the hard road as she stepped out to her"
110 "full pace. Even Izz hoped she would win, and, though without any"
110 "particular respect for her own virtue, felt glad that she had been"
110 "prevented wronging her friend when momentarily tempted by Clare."
110 ""
110 "It was a year ago, all but a day, that Clare had married Tess, and only"
110 "a few days less than a year that he had been absent from her. Still, to"
110 "start on a brisk walk, and on such an errand as hers, on a dry clear"
110 "wintry morning, through the rarefied air of these chalky hogs’-backs,"
110 "was not depressing; and there is no doubt that her dream at starting"
110 "was to win the heart of her mother-in-law, tell her whole history to"
110 "that lady, enlist her on her side, and so gain back the truant."
110 ""
110 "In time she reached the edge of the vast escarpment below which"
110 "stretched the loamy Vale of Blackmoor, now lying misty and still in the"
110 "dawn. Instead of the colourless air of the uplands, the atmosphere down"
110 "there was a deep blue. Instead of the great enclosures of a hundred"
110 "acres in which she was now accustomed to toil, there were little fields"
110 "below her of less than half-a-dozen acres, so numerous that they looked"
110 "from this height like the meshes of a net. Here the landscape was"
110 "whitey-brown; down there, as in Froom Valley, it was always green. Yet"
110 "it was in that vale that her sorrow had taken shape, and she did not"
110 "love it as formerly. Beauty to her, as to all who have felt, lay not in"
110 "the thing, but in what the thing symbolized."
110 ""
110 "Keeping the Vale on her right, she steered steadily westward; passing"
110 "above the Hintocks, crossing at right-angles the high-road from"
110 "Sherton-Abbas to Casterbridge, and skirting Dogbury Hill and High-Stoy,"
110 "with the dell between them called “The Devil’s Kitchen”. Still"
110 "following the elevated way she reached Cross-in-Hand, where the stone"
110 "pillar stands desolate and silent, to mark the site of a miracle, or"
110 "murder, or both. Three miles further she cut across the straight and"
110 "deserted Roman road called Long-Ash Lane; leaving which as soon as she"
110 "reached it she dipped down a hill by a transverse lane into the small"
110 "town or village of Evershead, being now about halfway over the"
110 "distance. She made a halt here, and breakfasted a second time, heartily"
110 "enough—not at the Sow-and-Acorn, for she avoided inns, but at a cottage"
110 "by the church."
110 ""
110 "The second half of her journey was through a more gentle country, by"
110 "way of Benvill Lane. But as the mileage lessened between her and the"
110 "spot of her pilgrimage, so did Tess’s confidence decrease, and her"
110 "enterprise loom out more formidably. She saw her purpose in such"
110 "staring lines, and the landscape so faintly, that she was sometimes in"
110 "danger of losing her way. However, about noon she paused by a gate on"
110 "the edge of the basin in which Emminster and its Vicarage lay."
110 ""
110 "The square tower, beneath which she knew that at that moment the Vicar"
110 "and his congregation were gathered, had a severe look in her eyes. She"
110 "wished that she had somehow contrived to come on a week-day. Such a"
110 "good man might be prejudiced against a woman who had chosen Sunday,"
110 "never realizing the necessities of her case. But it was incumbent upon"
110 "her to go on now. She took off the thick boots in which she had walked"
110 "thus far, put on her pretty thin ones of patent leather, and, stuffing"
110 "the former into the hedge by the gatepost where she might readily find"
110 "them again, descended the hill; the freshness of colour she had derived"
110 "from the keen air thinning away in spite of her as she drew near the"
110 "parsonage."
110 ""
110 "Tess hoped for some accident that might favour her, but nothing"
110 "favoured her. The shrubs on the Vicarage lawn rustled uncomfortably in"
110 "the frosty breeze; she could not feel by any stretch of imagination,"
110 "dressed to her highest as she was, that the house was the residence of"
110 "near relations; and yet nothing essential, in nature or emotion,"
110 "divided her from them: in pains, pleasures, thoughts, birth, death, and"
110 "after-death, they were the same."
110 ""
110 "She nerved herself by an effort, entered the swing-gate, and rang the"
110 "door-bell. The thing was done; there could be no retreat. No; the thing"
110 "was not done. Nobody answered to her ringing. The effort had to be"
110 "risen to and made again. She rang a second time, and the agitation of"
110 "the act, coupled with her weariness after the fifteen miles’ walk, led"
110 "her to support herself while she waited by resting her hand on her hip"
110 "and her elbow against the wall of the porch. The wind was so nipping"
110 "that the ivy-leaves had become wizened and gray, each tapping"
110 "incessantly upon its neighbour with a disquieting stir of her nerves. A"
110 "piece of blood-stained paper, caught up from some meat-buyer’s"
110 "dust-heap, beat up and down the road without the gate; too flimsy to"
110 "rest, too heavy to fly away; and a few straws kept it company."
110 ""
110 "The second peal had been louder, and still nobody came. Then she walked"
110 "out of the porch, opened the gate, and passed through. And though she"
110 "looked dubiously at the house-front as if inclined to return, it was"
110 "with a breath of relief that she closed the gate. A feeling haunted her"
110 "that she might have been recognized (though how she could not tell),"
110 "and orders been given not to admit her."
110 ""
110 "Tess went as far as the corner. She had done all she could do; but"
110 "determined not to escape present trepidation at the expense of future"
110 "distress, she walked back again quite past the house, looking up at all"
110 "the windows."
110 ""
110 "Ah—the explanation was that they were all at church, every one. She"
110 "remembered her husband saying that his father always insisted upon the"
110 "household, servants included, going to morning-service, and, as a"
110 "consequence, eating cold food when they came home. It was, therefore,"
110 "only necessary to wait till the service was over. She would not make"
110 "herself conspicuous by waiting on the spot, and she started to get past"
110 "the church into the lane. But as she reached the churchyard-gate the"
110 "people began pouring out, and Tess found herself in the midst of them."
110 ""
110 "The Emminster congregation looked at her as only a congregation of"
110 "small country-townsfolk walking home at its leisure can look at a woman"
110 "out of the common whom it perceives to be a stranger. She quickened her"
110 "pace, and ascended the road by which she had come, to find a retreat"
110 "between its hedges till the Vicar’s family should have lunched, and it"
110 "might be convenient for them to receive her. She soon distanced the"
110 "churchgoers, except two youngish men, who, linked arm-in-arm, were"
110 "beating up behind her at a quick step."
110 ""
110 "As they drew nearer she could hear their voices engaged in earnest"
110 "discourse, and, with the natural quickness of a woman in her situation,"
110 "did not fail to recognize in those noises the quality of her husband’s"
110 "tones. The pedestrians were his two brothers. Forgetting all her plans,"
110 "Tess’s one dread was lest they should overtake her now, in her"
110 "disorganized condition, before she was prepared to confront them; for"
110 "though she felt that they could not identify her, she instinctively"
110 "dreaded their scrutiny. The more briskly they walked, the more briskly"
110 "walked she. They were plainly bent upon taking a short quick stroll"
110 "before going indoors to lunch or dinner, to restore warmth to limbs"
110 "chilled with sitting through a long service."
110 ""
110 "Only one person had preceded Tess up the hill—a ladylike young woman,"
110 "somewhat interesting, though, perhaps, a trifle _guindée_ and prudish."
110 "Tess had nearly overtaken her when the speed of her brothers-in-law"
110 "brought them so nearly behind her back that she could hear every word"
110 "of their conversation. They said nothing, however, which particularly"
110 "interested her till, observing the young lady still further in front,"
110 "one of them remarked, “There is Mercy Chant. Let us overtake her.”"
110 ""
110 "Tess knew the name. It was the woman who had been destined for Angel’s"
110 "life-companion by his and her parents, and whom he probably would have"
110 "married but for her intrusive self. She would have known as much"
110 "without previous information if she had waited a moment, for one of the"
110 "brothers proceeded to say: “Ah! poor Angel, poor Angel! I never see"
110 "that nice girl without more and more regretting his precipitancy in"
110 "throwing himself away upon a dairymaid, or whatever she may be. It is a"
110 "queer business, apparently. Whether she has joined him yet or not I"
110 "don’t know; but she had not done so some months ago when I heard from"
110 "him.”"
110 ""
110 "“I can’t say. He never tells me anything nowadays. His ill-considered"
110 "marriage seems to have completed that estrangement from me which was"
110 "begun by his extraordinary opinions.”"
110 ""
110 "Tess beat up the long hill still faster; but she could not outwalk them"
110 "without exciting notice. At last they outsped her altogether, and"
110 "passed her by. The young lady still further ahead heard their footsteps"
110 "and turned. Then there was a greeting and a shaking of hands, and the"
110 "three went on together."
110 ""
110 "They soon reached the summit of the hill, and, evidently intending this"
110 "point to be the limit of their promenade, slackened pace and turned all"
110 "three aside to the gate whereat Tess had paused an hour before that"
110 "time to reconnoitre the town before descending into it. During their"
110 "discourse one of the clerical brothers probed the hedge carefully with"
110 "his umbrella, and dragged something to light."
110 ""
110 "“Here’s a pair of old boots,” he said. “Thrown away, I suppose, by some"
110 "tramp or other.”"
110 ""
110 "“Some imposter who wished to come into the town barefoot, perhaps, and"
110 "so excite our sympathies,” said Miss Chant. “Yes, it must have been,"
110 "for they are excellent walking-boots—by no means worn out. What a"
110 "wicked thing to do! I’ll carry them home for some poor person.”"
110 ""
110 "Cuthbert Clare, who had been the one to find them, picked them up for"
110 "her with the crook of his stick; and Tess’s boots were appropriated."
110 ""
110 "She, who had heard this, walked past under the screen of her woollen"
110 "veil till, presently looking back, she perceived that the church party"
110 "had left the gate with her boots and retreated down the hill."
110 ""
110 "Thereupon our heroine resumed her walk. Tears, blinding tears, were"
110 "running down her face. She knew that it was all sentiment, all baseless"
110 "impressibility, which had caused her to read the scene as her own"
110 "condemnation; nevertheless she could not get over it; she could not"
110 "contravene in her own defenceless person all those untoward omens. It"
110 "was impossible to think of returning to the Vicarage. Angel’s wife felt"
110 "almost as if she had been hounded up that hill like a scorned thing by"
110 "those—to her—superfine clerics. Innocently as the slight had been"
110 "inflicted, it was somewhat unfortunate that she had encountered the"
110 "sons and not the father, who, despite his narrowness, was far less"
110 "starched and ironed than they, and had to the full the gift of charity."
110 "As she again thought of her dusty boots she almost pitied those"
110 "habiliments for the quizzing to which they had been subjected, and felt"
110 "how hopeless life was for their owner."
110 ""
110 "“Ah!” she said, still sighing in pity of herself, “_they_ didn’t know"
110 "that I wore those over the roughest part of the road to save these"
110 "pretty ones _he_ bought for me—no—they did not know it! And they didn’t"
110 "think that _he_ chose the colour o’ my pretty frock—no—how could they?"
110 "If they had known perhaps they would not have cared, for they don’t"
110 "care much for him, poor thing!”"
110 ""
110 "Then she grieved for the beloved man whose conventional standard of"
110 "judgement had caused her all these latter sorrows; and she went her way"
110 "without knowing that the greatest misfortune of her life was this"
110 "feminine loss of courage at the last and critical moment through her"
110 "estimating her father-in-law by his sons. Her present condition was"
110 "precisely one which would have enlisted the sympathies of old Mr and"
110 "Mrs Clare. Their hearts went out of them at a bound towards extreme"
110 "cases, when the subtle mental troubles of the less desperate among"
110 "mankind failed to win their interest or regard. In jumping at Publicans"
110 "and Sinners they would forget that a word might be said for the worries"
110 "of Scribes and Pharisees; and this defect or limitation might have"
110 "recommended their own daughter-in-law to them at this moment as a"
110 "fairly choice sort of lost person for their love."
110 ""
110 "Thereupon she began to plod back along the road by which she had come"
110 "not altogether full of hope, but full of a conviction that a crisis in"
110 "her life was approaching. No crisis, apparently, had supervened; and"
110 "there was nothing left for her to do but to continue upon that"
110 "starve-acre farm till she could again summon courage to face the"
110 "Vicarage. She did, indeed, take sufficient interest in herself to throw"
110 "up her veil on this return journey, as if to let the world see that she"
110 "could at least exhibit a face such as Mercy Chant could not show. But"
110 "it was done with a sorry shake of the head. “It is nothing—it is"
110 "nothing!” she said. “Nobody loves it; nobody sees it. Who cares about"
110 "the looks of a castaway like me!”"
110 ""
110 "Her journey back was rather a meander than a march. It had no"
110 "sprightliness, no purpose; only a tendency. Along the tedious length of"
110 "Benvill Lane she began to grow tired, and she leant upon gates and"
110 "paused by milestones."
110 ""
110 "She did not enter any house till, at the seventh or eighth mile, she"
110 "descended the steep long hill below which lay the village or townlet of"
110 "Evershead, where in the morning she had breakfasted with such"
110 "contrasting expectations. The cottage by the church, in which she again"
110 "sat down, was almost the first at that end of the village, and while"
110 "the woman fetched her some milk from the pantry, Tess, looking down the"
110 "street, perceived that the place seemed quite deserted."
110 ""
110 "“The people are gone to afternoon service, I suppose?” she said."
110 ""
110 "“No, my dear,” said the old woman. “’Tis too soon for that; the bells"
110 "hain’t strook out yet. They be all gone to hear the preaching in yonder"
110 "barn. A ranter preaches there between the services—an excellent, fiery,"
110 "Christian man, they say. But, Lord, I don’t go to hear’n! What comes in"
110 "the regular way over the pulpit is hot enough for I.”"
110 ""
110 "Tess soon went onward into the village, her footsteps echoing against"
110 "the houses as though it were a place of the dead. Nearing the central"
110 "part, her echoes were intruded on by other sounds; and seeing the barn"
110 "not far off the road, she guessed these to be the utterances of the"
110 "preacher."
110 ""
110 "His voice became so distinct in the still clear air that she could soon"
110 "catch his sentences, though she was on the closed side of the barn. The"
110 "sermon, as might be expected, was of the extremest antinomian type; on"
110 "justification by faith, as expounded in the theology of St Paul. This"
110 "fixed idea of the rhapsodist was delivered with animated enthusiasm, in"
110 "a manner entirely declamatory, for he had plainly no skill as a"
110 "dialectician. Although Tess had not heard the beginning of the address,"
110 "she learnt what the text had been from its constant iteration—"
110 ""
110 "    “O foolish Galatians, who hath bewitched you, that ye should not"
110 "    obey the truth, before whose eyes Jesus Christ hath been evidently"
110 "    set forth, crucified among you?”"
110 ""
110 "Tess was all the more interested, as she stood listening behind, in"
110 "finding that the preacher’s doctrine was a vehement form of the view of"
110 "Angel’s father, and her interest intensified when the speaker began to"
110 "detail his own spiritual experiences of how he had come by those views."
110 "He had, he said, been the greatest of sinners. He had scoffed; he had"
110 "wantonly associated with the reckless and the lewd. But a day of"
110 "awakening had come, and, in a human sense, it had been brought about"
110 "mainly by the influence of a certain clergyman, whom he had at first"
110 "grossly insulted; but whose parting words had sunk into his heart, and"
110 "had remained there, till by the grace of Heaven they had worked this"
110 "change in him, and made him what they saw him."
110 ""
110 "But more startling to Tess than the doctrine had been the voice, which,"
110 "impossible as it seemed, was precisely that of Alec d’Urberville. Her"
110 "face fixed in painful suspense, she came round to the front of the"
110 "barn, and passed before it. The low winter sun beamed directly upon the"
110 "great double-doored entrance on this side; one of the doors being open,"
110 "so that the rays stretched far in over the threshing-floor to the"
110 "preacher and his audience, all snugly sheltered from the northern"
110 "breeze. The listeners were entirely villagers, among them being the man"
110 "whom she had seen carrying the red paint-pot on a former memorable"
110 "occasion. But her attention was given to the central figure, who stood"
110 "upon some sacks of corn, facing the people and the door. The three"
110 "o’clock sun shone full upon him, and the strange enervating conviction"
110 "that her seducer confronted her, which had been gaining ground in Tess"
110 "ever since she had heard his words distinctly, was at last established"
110 "as a fact indeed."
110 ""
110 ""
110 "End of Phase the Fifth"
110 ""
110 ""
110 "Phase the Sixth:"
110 ""
110 "The Convert"
110 ""
110 ""
110 "<CHAPTER XLV>"
110 ""
110 "Till this moment she had never seen or heard from d’Urberville since"
110 "her departure from Trantridge."
110 ""
110 "The rencounter came at a heavy moment, one of all moments calculated to"
110 "permit its impact with the least emotional shock. But such was"
110 "unreasoning memory that, though he stood there openly and palpably a"
110 "converted man, who was sorrowing for his past irregularities, a fear"
110 "overcame her, paralyzing her movement so that she neither retreated nor"
110 "advanced."
110 ""
110 "To think of what emanated from that countenance when she saw it last,"
110 "and to behold it now!... There was the same handsome unpleasantness of"
110 "mien, but now he wore neatly trimmed, old-fashioned whiskers, the sable"
110 "moustache having disappeared; and his dress was half-clerical, a"
110 "modification which had changed his expression sufficiently to abstract"
110 "the dandyism from his features, and to hinder for a second her belief"
110 "in his identity."
110 ""
110 "To Tess’s sense there was, just at first, a ghastly _bizarrerie_, a"
110 "grim incongruity, in the march of these solemn words of Scripture out"
110 "of such a mouth. This too familiar intonation, less than four years"
110 "earlier, had brought to her ears expressions of such divergent purpose"
110 "that her heart became quite sick at the irony of the contrast."
110 ""
110 "It was less a reform than a transfiguration. The former curves of"
110 "sensuousness were now modulated to lines of devotional passion. The"
110 "lip-shapes that had meant seductiveness were now made to express"
110 "supplication; the glow on the cheek that yesterday could be translated"
110 "as riotousness was evangelized to-day into the splendour of pious"
110 "rhetoric; animalism had become fanaticism; Paganism, Paulinism; the"
110 "bold rolling eye that had flashed upon her form in the old time with"
110 "such mastery now beamed with the rude energy of a theolatry that was"
110 "almost ferocious. Those black angularities which his face had used to"
110 "put on when his wishes were thwarted now did duty in picturing the"
110 "incorrigible backslider who would insist upon turning again to his"
110 "wallowing in the mire."
110 ""
110 "The lineaments, as such, seemed to complain. They had been diverted"
110 "from their hereditary connotation to signify impressions for which"
110 "Nature did not intend them. Strange that their very elevation was a"
110 "misapplication, that to raise seemed to falsify."
110 ""
110 "Yet could it be so? She would admit the ungenerous sentiment no longer."
110 "D’Urberville was not the first wicked man who had turned away from his"
110 "wickedness to save his soul alive, and why should she deem it unnatural"
110 "in him? It was but the usage of thought which had been jarred in her at"
110 "hearing good new words in bad old notes. The greater the sinner, the"
110 "greater the saint; it was not necessary to dive far into Christian"
110 "history to discover that."
110 ""
110 "Such impressions as these moved her vaguely, and without strict"
110 "definiteness. As soon as the nerveless pause of her surprise would"
110 "allow her to stir, her impulse was to pass on out of his sight. He had"
110 "obviously not discerned her yet in her position against the sun."
110 ""
110 "But the moment that she moved again he recognized her. The effect upon"
110 "her old lover was electric, far stronger than the effect of his"
110 "presence upon her. His fire, the tumultuous ring of his eloquence,"
110 "seemed to go out of him. His lip struggled and trembled under the words"
110 "that lay upon it; but deliver them it could not as long as she faced"
110 "him. His eyes, after their first glance upon her face, hung confusedly"
110 "in every other direction but hers, but came back in a desperate leap"
110 "every few seconds. This paralysis lasted, however, but a short time;"
110 "for Tess’s energies returned with the atrophy of his, and she walked as"
110 "fast as she was able past the barn and onward."
110 ""
110 "As soon as she could reflect, it appalled her, this change in their"
110 "relative platforms. He who had wrought her undoing was now on the side"
110 "of the Spirit, while she remained unregenerate. And, as in the legend,"
110 "it had resulted that her Cyprian image had suddenly appeared upon his"
110 "altar, whereby the fire of the priest had been well nigh extinguished."
110 ""
110 "She went on without turning her head. Her back seemed to be endowed"
